Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  0.00      0.84     0.00    18041     0.00     0.00  std::deque<std::function<void ()>, std::allocator<std::function<void ()> > >::_S_max_size(std::allocator<std::function<void ()> > const&)
  0.00      0.84     0.00    17884     0.00     0.00  std::deque<std::function<void ()>, std::allocator<std::function<void ()> > >::max_size() const
  0.00      0.84     0.00    17883     0.00     0.00  __gnu_cxx::new_allocator<std::function<void ()> >::allocate(unsigned long, void const*)
  0.00      0.84     0.00    17867     0.00     0.00  std::deque<std::function<void ()>, std::allocator<std::function<void ()> > >::size() const
  0.00      0.84     0.00    17847     0.00     0.00  std::_Deque_base<std::function<void ()>, std::allocator<std::function<void ()> > >::_M_get_Tp_allocator() const
  0.00      0.84     0.00    17830     0.00     0.00  std::allocator_traits<std::allocator<std::function<void ()> > >::allocate(std::allocator<std::function<void ()> >&, unsigned long)
  0.00      0.84     0.00    17718     0.00     0.00  std::deque<std::function<void ()>, std::allocator<std::function<void ()> > >::_M_reserve_map_at_back(unsigned long)
  0.00      0.84     0.00    17684     0.00     0.00  std::operator-(std::_Deque_iterator<std::function<void ()>, std::function<void ()>&, std::function<void ()>*> const&, std::_Deque_iterator<std::function<void ()>, std::function<void ()>&, std::function<void ()>*> const&)
  0.00      0.84     0.00    17633     0.00     0.00  std::_Deque_base<std::function<void ()>, std::allocator<std::function<void ()> > >::_M_allocate_node()
  0.00      0.84     0.00    17165     0.00     0.00  void std::deque<std::function<void ()>, std::allocator<std::function<void ()> > >::_M_push_back_aux<std::function<void ()> >(std::function<void ()>&&)
  0.00      0.84     0.00    16212     0.00     0.00  __gnu_cxx::new_allocator<std::function<void ()> >::deallocate(std::function<void ()>*, unsigned long)
  0.00      0.84     0.00    16097     0.00     0.00  std::allocator_traits<std::allocator<std::function<void ()> > >::deallocate(std::allocator<std::function<void ()> >&, std::function<void ()>*, unsigned long)
  0.00      0.84     0.00    15553     0.00     0.00  std::_Deque_base<std::function<void ()>, std::allocator<std::function<void ()> > >::_M_deallocate_node(std::function<void ()>*)
  0.00      0.84     0.00    15132     0.00     0.00  __gnu_cxx::__normal_iterator<std::shared_ptr<hittable>*, std::vector<std::shared_ptr<hittable>, std::allocator<std::shared_ptr<hittable> > > >::base() const
  0.00      0.84     0.00    14640     0.00     0.00  std::deque<std::function<void ()>, std::allocator<std::function<void ()> > >::_M_pop_front_aux()
  0.00      0.84     0.00    14430     0.00     0.00  __gnu_cxx::__normal_iterator<std::shared_ptr<hittable>*, std::vector<std::shared_ptr<hittable>, std::allocator<std::shared_ptr<hittable> > > >::operator--()
  0.00      0.84     0.00    13680     0.00     0.00  std::__shared_ptr<hittable, (__gnu_cxx::_Lock_policy)2>::__shared_ptr(std::__shared_ptr<hittable, (__gnu_cxx::_Lock_policy)2>&&)
  0.00      0.84     0.00    12419     0.00     0.00  bool __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(std::shared_ptr<hittable>, std::shared_ptr<hittable>)>::operator()<__gnu_cxx::__normal_iterator<std::shared_ptr<hittable>*, std::vector<std::shared_ptr<hittable>, std::allocator<std::shared_ptr<hittable> > > >, __gnu_cxx::__normal_iterator<std::shared_ptr<hittable>*, std::vector<std::shared_ptr<hittable>, std::allocator<std::shared_ptr<hittable> > > > >(__gnu_cxx::__normal_iterator<std::shared_ptr<hittable>*, std::vector<std::shared_ptr<hittable>, std::allocator<std::shared_ptr<hittable> > > >, __gnu_cxx::__normal_iterator<std::shared_ptr<hittable>*, std::vector<std::shared_ptr<hittable>, std::allocator<std::shared_ptr<hittable> > > >)
  0.00      0.84     0.00    11863     0.00     0.00  std::function<void ()>** std::__niter_base<std::function<void ()>**>(std::function<void ()>**)
  0.00      0.84     0.00    11746     0.00     0.00  bvh_node::box_x_compare(std::shared_ptr<hittable>, std::shared_ptr<hittable>)
  0.00      0.84     0.00    11269     0.00     0.00  std::__shared_ptr<hittable, (__gnu_cxx::_Lock_policy)2>::swap(std::__shared_ptr<hittable, (__gnu_cxx::_Lock_policy)2>&)
  0.00      0.84     0.00    11269     0.00     0.00  std::enable_if<std::__and_<std::__not_<std::__is_tuple_like<hittable*> >, std::is_move_constructible<hittable*>, std::is_move_assignable<hittable*> >::value, void>::type std::swap<hittable*>(hittable*&, hittable*&)
  0.00      0.84     0.00     9774     0.00     0.00  Interval::Interval()
  0.00      0.84     0.00     9358     0.00     0.00  std::shared_ptr<hittable>::operator=(std::shared_ptr<hittable>&&)
  0.00      0.84     0.00     9358     0.00     0.00  std::__shared_ptr<hittable, (__gnu_cxx::_Lock_policy)2>::operator=(std::__shared_ptr<hittable, (__gnu_cxx::_Lock_policy)2>&&)
  0.00      0.84     0.00     9358     0.00     0.00  std::remove_reference<std::__shared_ptr<hittable, (__gnu_cxx::_Lock_policy)2>&>::type&& std::move<std::__shared_ptr<hittable, (__gnu_cxx::_Lock_policy)2>&>(std::__shared_ptr<hittable, (__gnu_cxx::_Lock_policy)2>&)
  0.00      0.84     0.00     8429     0.00     0.00  bool __gnu_cxx::__ops::_Val_comp_iter<bool (*)(std::shared_ptr<hittable>, std::shared_ptr<hittable>)>::operator()<std::shared_ptr<hittable>, __gnu_cxx::__normal_iterator<std::shared_ptr<hittable>*, std::vector<std::shared_ptr<hittable>, std::allocator<std::shared_ptr<hittable> > > > >(std::shared_ptr<hittable>&, __gnu_cxx::__normal_iterator<std::shared_ptr<hittable>*, std::vector<std::shared_ptr<hittable>, std::allocator<std::shared_ptr<hittable> > > >)
  0.00      0.84     0.00     8160     0.00     0.00  unsigned long& std::forward<unsigned long&>(std::remove_reference<unsigned long&>::type&)
  0.00      0.84     0.00     7962     0.00     0.00  std::function<void ()>** std::__miter_base<std::function<void ()>**>(std::function<void ()>**)
  0.00      0.84     0.00     7545     0.00     0.00  __gnu_cxx::__normal_iterator<std::shared_ptr<hittable>*, std::vector<std::shared_ptr<hittable>, std::allocator<std::shared_ptr<hittable> > > >::operator++()
  0.00      0.84     0.00     6960     0.00     0.00  Vec3& std::forward<Vec3&>(std::remove_reference<Vec3&>::type&)
  0.00      0.84     0.00     6909     0.00     0.00  bvh_node::box_z_compare(std::shared_ptr<hittable>, std::shared_ptr<hittable>)
  0.00      0.84     0.00     4322     0.00     0.00  std::shared_ptr<hittable>::shared_ptr(std::shared_ptr<hittable>&&)
  0.00      0.84     0.00     4166     0.00     0.00  bool __gnu_cxx::operator!=<std::shared_ptr<hittable>*, std::vector<std::shared_ptr<hittable>, std::allocator<std::shared_ptr<hittable> > > >(__gnu_cxx::__normal_iterator<std::shared_ptr<hittable>*, std::vector<std::shared_ptr<hittable>, std::allocator<std::shared_ptr<hittable> > > > const&, __gnu_cxx::__normal_iterator<std::shared_ptr<hittable>*, std::vector<std::shared_ptr<hittable>, std::allocator<std::shared_ptr<hittable> > > > const&)
  0.00      0.84     0.00     4158     0.00     0.00  Interval::Interval(Interval, Interval)
  0.00      0.84     0.00     4080     0.00     0.00  std::vector<std::shared_ptr<hittable>, std::allocator<std::shared_ptr<hittable> > >& std::forward<std::vector<std::shared_ptr<hittable>, std::allocator<std::shared_ptr<hittable> > >&>(std::remove_reference<std::vector<std::shared_ptr<hittable>, std::allocator<std::shared_ptr<hittable> > >&>::type&)
  0.00      0.84     0.00     4048     0.00     0.00  std::remove_reference<bool (*&)(std::shared_ptr<hittable>, std::shared_ptr<hittable>)>::type&& std::move<bool (*&)(std::shared_ptr<hittable>, std::shared_ptr<hittable>)>(bool (*&)(std::shared_ptr<hittable>, std::shared_ptr<hittable>))
  0.00      0.84     0.00     4032     0.00     0.00  double&& std::forward<double>(std::remove_reference<double>::type&)
  0.00      0.84     0.00     3981     0.00     0.00  std::function<void ()>** std::__copy_move_a<false, std::function<void ()>**, std::function<void ()>**>(std::function<void ()>**, std::function<void ()>**, std::function<void ()>**)
  0.00      0.84     0.00     3954     0.00     0.00  std::function<void ()>** std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<std::function<void ()>*>(std::function<void ()>* const*, std::function<void ()>* const*, std::function<void ()>**)
  0.00      0.84     0.00     3951     0.00     0.00  std::function<void ()>** std::__niter_wrap<std::function<void ()>**>(std::function<void ()>** const&, std::function<void ()>**)
  0.00      0.84     0.00     3948     0.00     0.00  std::function<void ()>** std::copy<std::function<void ()>**, std::function<void ()>**>(std::function<void ()>**, std::function<void ()>**, std::function<void ()>**)
  0.00      0.84     0.00     3943     0.00     0.00  std::function<void ()>** std::__copy_move_a1<false, std::function<void ()>**, std::function<void ()>**>(std::function<void ()>**, std::function<void ()>**, std::function<void ()>**)
  0.00      0.84     0.00     3942     0.00     0.00  std::function<void ()>** std::__copy_move_a2<false, std::function<void ()>**, std::function<void ()>**>(std::function<void ()>**, std::function<void ()>**, std::function<void ()>**)
  0.00      0.84     0.00     3913     0.00     0.00  std::deque<std::function<void ()>, std::allocator<std::function<void ()> > >::_M_reallocate_map(unsigned long, bool)
  0.00      0.84     0.00     3848     0.00     0.00  std::shared_ptr<Material>& std::forward<std::shared_ptr<Material>&>(std::remove_reference<std::shared_ptr<Material>&>::type&)
  0.00      0.84     0.00     3704     0.00     0.00  Color& std::forward<Color&>(std::remove_reference<Color&>::type&)
  0.00      0.84     0.00     3538     0.00     0.00  std::remove_reference<__gnu_cxx::__ops::_Iter_comp_iter<bool (*)(std::shared_ptr<hittable>, std::shared_ptr<hittable>)>&>::type&& std::move<__gnu_cxx::__ops::_Iter_comp_iter<bool (*)(std::shared_ptr<hittable>, std::shared_ptr<hittable>)>&>(__gnu_cxx::__ops::_Iter_comp_iter<bool (*)(std::shared_ptr<hittable>, std::shared_ptr<hittable>)>&)
  0.00      0.84     0.00     3476     0.00     0.00  __gnu_cxx::__ops::_Val_comp_iter<bool (*)(std::shared_ptr<hittable>, std::shared_ptr<hittable>)>::_Val_comp_iter(__gnu_cxx::__ops::_Iter_comp_iter<bool (*)(std::shared_ptr<hittable>, std::shared_ptr<hittable>)>&&)
  0.00      0.84     0.00     3476     0.00     0.00  __gnu_cxx::__ops::_Val_comp_iter<bool (*)(std::shared_ptr<hittable>, std::shared_ptr<hittable>)> __gnu_cxx::__ops::__val_comp_iter<bool (*)(std::shared_ptr<hittable>, std::shared_ptr<hittable>)>(__gnu_cxx::__ops::_Iter_comp_iter<bool (*)(std::shared_ptr<hittable>, std::shared_ptr<hittable>)>)
  0.00      0.84     0.00     3476     0.00     0.00  void std::__unguarded_linear_insert<__gnu_cxx::__normal_iterator<std::shared_ptr<hittable>*, std::vector<std::shared_ptr<hittable>, std::allocator<std::shared_ptr<hittable> > > >, __gnu_cxx::__ops::_Val_comp_iter<bool (*)(std::shared_ptr<hittable>, std::shared_ptr<hittable>)> >(__gnu_cxx::__normal_iterator<std::shared_ptr<hittable>*, std::vector<std::shared_ptr<hittable>, std::allocator<std::shared_ptr<hittable> > > >, __gnu_cxx::__ops::_Val_comp_iter<bool (*)(std::shared_ptr<hittable>, std::shared_ptr<hittable>)>)
  0.00      0.84     0.00     3271     0.00     0.00  __gnu_cxx::__normal_iterator<std::shared_ptr<hittable>*, std::vector<std::shared_ptr<hittable>, std::allocator<std::shared_ptr<hittable> > > >::__normal_iterator(std::shared_ptr<hittable>* const&)
  0.00      0.84     0.00     2989     0.00     0.00  std::shared_ptr<hittable>* std::__addressof<std::shared_ptr<hittable> >(std::shared_ptr<hittable>&)
  0.00      0.84     0.00     2548     0.00     0.00  __gnu_cxx::__normal_iterator<std::shared_ptr<hittable>*, std::vector<std::shared_ptr<hittable>, std::allocator<std::shared_ptr<hittable> > > >::operator+(long) const
  0.00      0.84     0.00     2262     0.00     0.00  bvh_node::box_y_compare(std::shared_ptr<hittable>, std::shared_ptr<hittable>)
  0.00      0.84     0.00     2044     0.00     0.00  __gnu_cxx::new_allocator<bvh_node>::~new_allocator()
  0.00      0.84     0.00     2044     0.00     0.00  std::allocator<bvh_node>::~allocator()
  0.00      0.84     0.00     1939     0.00     0.00  __gnu_cxx::new_allocator<sphere>::~new_allocator()
  0.00      0.84     0.00     1939     0.00     0.00  std::allocator<sphere>::~allocator()
  0.00      0.84     0.00     1564     0.00     0.00  __gnu_cxx::new_allocator<Lambertian>::~new_allocator()
  0.00      0.84     0.00     1564     0.00     0.00  std::allocator<Lambertian>::~allocator()
  0.00      0.84     0.00     1533     0.00     0.00  __gnu_cxx::new_allocator<bvh_node>::new_allocator(__gnu_cxx::new_allocator<bvh_node> const&)
  0.00      0.84     0.00     1533     0.00     0.00  __gnu_cxx::__aligned_buffer<bvh_node>::_M_ptr()
  0.00      0.84     0.00     1533     0.00     0.00  __gnu_cxx::__aligned_buffer<bvh_node>::_M_addr()
  0.00      0.84     0.00     1533     0.00     0.00  std::allocator<bvh_node>::allocator(std::allocator<bvh_node> const&)
  0.00      0.84     0.00     1533     0.00     0.00  std::_Sp_counted_ptr_inplace<bvh_node, std::allocator<bvh_node>, (__gnu_cxx::_Lock_policy)2>::_M_ptr()
  0.00      0.84     0.00     1481     0.00     0.00  std::_Sp_counted_base<(__gnu_cxx::_Lock_policy)2>::_Sp_counted_base()
  0.00      0.84     0.00     1481     0.00     0.00  std::_Sp_counted_base<(__gnu_cxx::_Lock_policy)2>::~_Sp_counted_base()
  0.00      0.84     0.00     1468     0.00     0.00  std::shared_ptr<hittable> const& std::forward<std::shared_ptr<hittable> const&>(std::remove_reference<std::shared_ptr<hittable> const&>::type&)
  0.00      0.84     0.00     1455     0.00     0.00  __gnu_cxx::__aligned_buffer<sphere>::_M_ptr()
  0.00      0.84     0.00     1455     0.00     0.00  __gnu_cxx::__aligned_buffer<sphere>::_M_addr()
  0.00      0.84     0.00     1455     0.00     0.00  std::_Sp_counted_ptr_inplace<sphere, std::allocator<sphere>, (__gnu_cxx::_Lock_policy)2>::_M_ptr()
  0.00      0.84     0.00     1454     0.00     0.00  __gnu_cxx::new_allocator<sphere>::new_allocator(__gnu_cxx::new_allocator<sphere> const&)
  0.00      0.84     0.00     1454     0.00     0.00  std::allocator<sphere>::allocator(std::allocator<sphere> const&)
  0.00      0.84     0.00     1443     0.00     0.00  std::remove_reference<Material*&>::type&& std::move<Material*&>(Material*&)
  0.00      0.84     0.00     1434     0.00     0.00  __gnu_cxx::__normal_iterator<std::shared_ptr<hittable>*, std::vector<std::shared_ptr<hittable>, std::allocator<std::shared_ptr<hittable> > > >::difference_type __gnu_cxx::operator-<std::shared_ptr<hittable>*, std::vector<std::shared_ptr<hittable>, std::allocator<std::shared_ptr<hittable> > > >(__gnu_cxx::__normal_iterator<std::shared_ptr<hittable>*, std::vector<std::shared_ptr<hittable>, std::allocator<std::shared_ptr<hittable> > > > const&, __gnu_cxx::__normal_iterator<std::shared_ptr<hittable>*, std::vector<std::shared_ptr<hittable>, std::allocator<std::shared_ptr<hittable> > > > const&)
  0.00      0.84     0.00     1402     0.00     0.00  bool __gnu_cxx::operator< <std::shared_ptr<hittable>*, std::vector<std::shared_ptr<hittable>, std::allocator<std::shared_ptr<hittable> > > >(__gnu_cxx::__normal_iterator<std::shared_ptr<hittable>*, std::vector<std::shared_ptr<hittable>, std::allocator<std::shared_ptr<hittable> > > > const&, __gnu_cxx::__normal_iterator<std::shared_ptr<hittable>*, std::vector<std::shared_ptr<hittable>, std::allocator<std::shared_ptr<hittable> > > > const&)
